"recipe_id","step_no","stage","action","paint","brand","mix","method_notes","confidence","source_tier","source_link"
"TS_DETAILS_MIX_01","4","","Tidy borders","Baharroth Blue","Citadel Classic","","Crisp separation lines where gold meets armour.","","",""
"TS_GEMS_MIX_01","1","","Gem base","Warpstone Glow","Citadel","","Basecoat gems/arcane nodes.","","",""
"TS_GEMS_MIX_01","2","","Highlight","Pallid Wych Flesh","Citadel","","Brighten lower/front area.","","",""
"TS_GEMS_MIX_01","3","","Dot highlight","Bold Titanium White","Pro Acryl","","Single tiny reflection dot.","","",""
"TS_GEMS_MIX_01","4","","Glaze unify","Pallid Wych Flesh","Citadel","","Very thin glaze to blend.","","",""
"TS_METALS_MIX_01","1","","Gold trim base","Retributor Armour","Citadel","","Trim/filigree reads gold on TS box art.","","",""
"TS_METALS_MIX_01","2","","Shade gold","Reikland Fleshshade","Citadel","","Warm shade into recesses; avoid staining teal.","","",""
"TS_METALS_MIX_01","3","","Highlight gold","Liberator Gold","Citadel","","Catch raised edges and icons.","","",""
"TS_METALS_MIX_01","4","","Steel details","Iron Hands Steel","Citadel","","Pick out any silver bits; wash later if needed.","","",""
"TS_TRIM_MIX_01","1","","Gold accents","Retributor Armour","Citadel","","Small icons, trims, details.","","",""
"TS_TRIM_MIX_01","2","","Shade","Reikland Fleshshade","Citadel","","Warm shade for depth.","","",""
"TS_TRIM_MIX_01","3","","Highlight","Liberator Gold","Citadel","","Pick out raised details.","","",""
"TS_TRIM_MIX_01","4","","Tidy borders","Baharroth Blue","Citadel Classic","","Crisp separation lines where gold meets armour.","","",""
"TS_WEAPONS_MIX_01","1","","Weapon casings","Abaddon Black","Citadel","","Basecoat casings and grips.","","",""
"TS_WEAPONS_MIX_01","2","","Casing highlights","Eshin Grey","Citadel","","Edge highlight top edges.","","",""
"TS_WEAPONS_MIX_01","3","","Metal parts","Iron Hands Steel","Citadel","","Barrels/vents/metal bits.","","",""
"TS_WEAPONS_MIX_01","4","","Metal wash","Nuln Oil","Citadel","","Wash metals; re-touch shine if needed.","","",""
"TS_LENSESGLOW_MIX_01","1","","Glow base","Warpstone Glow","Citadel","","Lenses/energy basecoat.","","",""
"TS_LENSESGLOW_MIX_01","2","","Glow highlight","Pallid Wych Flesh","Citadel","","Gradient toward brightest point.","","",""
"TS_LENSESGLOW_MIX_01","3","","Hotspot","Bold Titanium White","Pro Acryl","","Tiny white dot at brightest point.","","",""
"TS_LENSESGLOW_MIX_01","4","","Glaze unify","Pallid Wych Flesh","Citadel","","Thin glaze to smooth transitions.","","",""
"TYR_BASES_MIX_01","1","","Texture base","Texture Paste (any)","Generic","","Material step (Generic allowed).","","",""
"TYR_BASES_MIX_01","2","","Basecoat","Wraithbone","Citadel","","Neutral basecoat for dirt/texture.","","",""
"TYR_BASES_MIX_01","3","","Shade","Seraphim Sepia","Citadel","","Wash for depth.","","",""
"TYR_BASES_MIX_01","4","","Drybrush","Ushabti Bone","Citadel","","Drybrush texture; keep it subtle.","","",""
"TYR_CARAPACE_MIX_01","1","","Basecoat carapace","Phoenician Purple","Citadel","","Dark purple carapace plates.","","",""
"TYR_CARAPACE_MIX_01","2","","Deepen shadows","Abaddon Black","Citadel","","Feather near plate joins / deepest recesses.","","",""
"TYR_CARAPACE_MIX_01","3","","First highlight","Skavenblight Dinge","Citadel","","Broad highlight toward plate edges (thin paint).","","",""
"TYR_CARAPACE_MIX_01","4","","Edge highlight","Thunderhawk Blue","Citadel","","Fine edges + sharpest ridges.","","",""
"TYR_CLAWSTEETH_MIX_01","1","","Teeth base","Ushabti Bone","Citadel","","Teeth, talons that read bone, small bony nubs.","","",""
"TYR_CLAWSTEETH_MIX_01","2","","Teeth shade","Seraphim Sepia","Citadel","","Sepia/brown shade; wick excess. Re-touch with bone if needed.","","",""
"TYR_CLAWSTEETH_MIX_01","3","","Claws base","Abaddon Black","Citadel","","Claws/hooves: solid black.","","",""
"TYR_CLAWSTEETH_MIX_01","4","","Claws highlight","Skavenblight Dinge","Citadel","","Edge highlight claws; optional second fine edge with blue-grey.","","",""
"TYR_SKIN_MIX_01","1","","Basecoat skin","Wraithbone","Citadel","","Thin, smooth coverage.","","",""
"TYR_SKIN_MIX_01","2","","Shade skin","Screamer Pink","Citadel","","Use as a controlled shade/contrast; avoid heavy pooling.","","",""
"TYR_SKIN_MIX_01","3","","Re-layer skin","Ushabti Bone","Citadel","","Bring back bone tone on raised areas; leave shade in recesses.","","",""
"TYR_SKIN_MIX_01","4","","Highlight skin","Pallid Wych Flesh","Citadel","","Pick out muscles/edges; tiny extreme points.","","",""
"TYR_SLIMEGLOSS_MIX_01","1","","Gloss coat","Gloss Varnish (any)","Generic","","Make slime areas glossy (Generic allowed).","","",""
"TYR_SLIMEGLOSS_MIX_01","2","","Tint slime","Warpstone Glow","Citadel","","Thin tint; let gloss show through.","","",""
"TYR_SLIMEGLOSS_MIX_01","3","","Wet highlights","Pallid Wych Flesh","Citadel","","Thin streaks/dots where light catches.","","",""
"TYR_SLIMEGLOSS_MIX_01","4","","Final gloss","Gloss Varnish (any)","Generic","","Seal and amplify wet look.","","",""
"TYR_TONGUEDETA_MIX_01","1","","Tongue/flesh base","Screamer Pink","Citadel","","Tongues, vents, inner-mouth flesh.","","",""
"TYR_TONGUEDETA_MIX_01","2","","Shade","Carroburg Crimson","Citadel","","Red wash into recesses; avoid staining the whole area.","","",""
"TYR_TONGUEDETA_MIX_01","3","","Re-layer","Screamer Pink","Citadel","","Restore raised areas; keep recesses dark.","","",""
"TYR_TONGUEDETA_MIX_01","4","","Final pop","Pallid Wych Flesh","Citadel","","Tiny sharp points (saliva edges / wet highlights).","","",""
"TYR_WEAPONS_MIX_01","1","","Basecoat weapon casing","Phoenician Purple","Citadel","","Organic weapon plates match carapace.","","",""
"TYR_WEAPONS_MIX_01","2","","Shade","Screamer Pink","Citadel","","Recess shade; keep surfaces clean.","","",""
"TYR_WEAPONS_MIX_01","3","","Layer","Skavenblight Dinge","Citadel","","Rebuild highlights on edges.","","",""
"TYR_WEAPONS_MIX_01","4","","Edge highlight","Thunderhawk Blue","Citadel","","Crisp edges; optional tiny dots.","","",""
"TYR_DETAILS_MIX_01","1","","Basecoat details","Wraithbone","Citadel","","Ribs, vents, small organic details.","","",""
"TYR_DETAILS_MIX_01","2","","Shade","Screamer Pink","Citadel","","Controlled shade for depth.","","",""
"TYR_DETAILS_MIX_01","3","","Re-layer","Ushabti Bone","Citadel","","Restore midtone on raised details.","","",""
"TYR_DETAILS_MIX_01","4","","Edge pop","Pallid Wych Flesh","Citadel","","Tiny extreme highlights.","","",""
"TYR_LENSESGLOW_MIX_01","1","","Glow base","Warpstone Glow","Citadel","","Eyes + bio-glow nodes basecoat.","","",""
"TYR_LENSESGLOW_MIX_01","2","","Glow highlight","Snow Blue","AK Interactive","","Gradient toward bright point; keep it vivid.","","",""
"TYR_LENSESGLOW_MIX_01","3","","Specular dot","Pallid Wych Flesh","Citadel","","Tiny reflection dot on eyes.","","",""
"TYR_LENSESGLOW_MIX_01","4","","Glaze unify","Snow Blue","AK Interactive","","Very thin glaze to smooth transitions (optional).","","",""
"SM_UM_ARMOUR_MIX_01","1","","Basecoat armour","Macragge Blue","Citadel","","Thin coats; smooth, opaque.","","",""
"SM_UM_ARMOUR_MIX_01","2","","Recess shade","Nuln Oil","Citadel","","Pin-wash recesses; keep panels clean.","","",""
"SM_UM_ARMOUR_MIX_01","3","","Layer & restore","Altdorf Guard Blue","Citadel","","Rebuild midtone on panels; leave shade in recess.","","",""
"SM_UM_ARMOUR_MIX_01","4","","Edge highlight","Fenrisian Grey","Citadel","","Fine edges + tiny corner dots.","","",""
"SM_UM_BASES_MIX_01","1","","Texture base","Texture Paste (any)","Generic","","Material step (Generic allowed).","","",""
"SM_UM_BASES_MIX_01","2","","Basecoat dirt","Rhinox Hide","Citadel","","Cover texture.","","",""
"SM_UM_BASES_MIX_01","3","","Shade","Agrax Earthshade","Citadel","","Wash for depth.","","",""
"SM_UM_BASES_MIX_01","4","","Drybrush","Ushabti Bone","Citadel","","Drybrush texture for contrast.","","",""
"SM_UM_CLOTHROBES_MIX_01","1","","Basecoat cloth","Ushabti Bone","Citadel","","Parchment/tabards default.","","",""
"SM_UM_CLOTHROBES_MIX_01","2","","Shade","Agrax Earthshade","Citadel","","Controlled shade in folds.","","",""
"SM_UM_CLOTHROBES_MIX_01","3","","Re-layer","Ushabti Bone","Citadel","","Restore raised folds.","","",""
"SM_UM_CLOTHROBES_MIX_01","4","","Edge pop","Bold Titanium White","Pro Acryl","","Tiny extreme points on sharp creases.","","",""
"SM_UM_DETAILS_MIX_01","1","","Parchment/bone","Ushabti Bone","Citadel","","Purity seals, skulls, icons.","","",""
"SM_UM_DETAILS_MIX_01","2","","Shade","Agrax Earthshade","Citadel","","Sepia/brown shade for depth.","","",""
"SM_UM_DETAILS_MIX_01","3","","Re-layer","Ushabti Bone","Citadel","","Restore on raised areas.","","",""
"SM_UM_DETAILS_MIX_01","4","","Wax/markings","Mephiston Red","Citadel","","Seal wax + small markings.","","",""
"SM_UM_LEATHER_MIX_01","1","","Basecoat leather","Rhinox Hide","Citadel","","Holsters, straps, pouches.","","",""
"SM_UM_LEATHER_MIX_01","2","","Shade leather","Agrax Earthshade","Citadel","","Deepen seams and creases.","","",""
"SM_UM_LEATHER_MIX_01","3","","Re-layer","Rhinox Hide","Citadel","","Restore midtone.","","",""
"SM_UM_LEATHER_MIX_01","4","","Edge highlight","Ushabti Bone","Citadel","","Fine edges; sparingly.","","",""
"SM_UM_LENSESGEMS_MIX_01","1","","Basecoat lenses","Mephiston Red","Citadel","","Neat coverage.","","",""
"SM_UM_LENSESGEMS_MIX_01","2","","Highlight","Evil Sunz Scarlet","Citadel","","Crescent highlight + tidy edges.","","",""
"SM_UM_LENSESGEMS_MIX_01","3","","Dot highlight","Bold Titanium White","Pro Acryl","","Single tiny dot for reflection.","","",""
"SM_UM_LENSESGEMS_MIX_01","4","","Glaze unify","Evil Sunz Scarlet","Citadel","","Optional thin glaze to blend.","","",""
"SM_UM_METALS_MIX_01","1","","Basecoat metals","Iron Hands Steel","Citadel","","All steel metals.","","",""
"SM_UM_METALS_MIX_01","2","","Shade metals","Nuln Oil","Citadel","","Controlled wash; avoid staining armour.","","",""
"SM_UM_METALS_MIX_01","3","","Re-highlight","Iron Hands Steel","Citadel","","Bring back shine on edges.","","",""
"SM_UM_METALS_MIX_01","4","","Specular points","Bold Titanium White","Pro Acryl","","Tiny dots on the sharpest corners.","","",""
"SM_UM_WEAPONS_MIX_01","1","","Weapon casings","Abaddon Black","Citadel","","Basecoat casings & grips.","","",""
"SM_UM_WEAPONS_MIX_01","2","","Casing highlights","Eshin Grey","Citadel","","Edge highlight top edges.","","",""
"SM_UM_WEAPONS_MIX_01","3","","Metal parts","Iron Hands Steel","Citadel","","Barrels/vents/metal bits.","","",""
"SM_UM_WEAPONS_MIX_01","4","","Metal wash","Nuln Oil","Citadel","","Wash metals; re-touch shine if needed.","","",""
"SM_LENSESGLOW_MIX_07","1","","Lens base","Mephiston Red","Citadel","","Red lens basecoat.","","",""
"SM_LENSESGLOW_MIX_07","2","","Lens highlight","Evil Sunz Scarlet","Citadel","","Highlight + tiny white dot.","","",""
"SM_LENSESGLOW_MIX_07","3","","Glow accent","Fenrisian Grey","Citadel","","Blue plasma/glow accent.","","",""
"SM_LENSESGLOW_MIX_07","4","","Glow peak","Bold Titanium White","Pro Acryl","","Tiny white peak points; crisp.","","",""
"SM_WS_ARMOUR_MIX_01","1","","Basecoat armour","Corax White","Citadel","","Thin coats; keep it smooth.","","",""
"SM_WS_ARMOUR_MIX_01","2","","Recess shade","Apothecary White","Citadel","","Pin-wash recesses; avoid staining flats.","","",""
"SM_WS_ARMOUR_MIX_01","3","","Layer & restore","Corax White","Citadel","","Rebuild white on panels; leave shade in lines.","","",""
"SM_WS_ARMOUR_MIX_01","4","","Edge highlight","Bold Titanium White","Pro Acryl","","Crisp edges + tiny corner dots.","","",""
"SM_WS_BASES_MIX_01","1","","Texture base","Texture Paste (any)","Generic","","Material step (Generic allowed).","","",""
"SM_WS_BASES_MIX_01","2","","Basecoat dirt","Rhinox Hide","Citadel","","Cover texture.","","",""
"SM_WS_BASES_MIX_01","3","","Shade","Agrax Earthshade","Citadel","","Wash for depth.","","",""
"SM_WS_BASES_MIX_01","4","","Drybrush","Corax White","Citadel","","Drybrush texture for contrast.","","",""
"SM_WS_CLOTHROBES_MIX_01","1","","Basecoat cloth","Corax White","Citadel","","White/neutral cloth; keep it clean.","","",""
"SM_WS_CLOTHROBES_MIX_01","2","","Shade","Agrax Earthshade","Citadel","","Controlled shade in folds only.","","",""
"SM_WS_CLOTHROBES_MIX_01","3","","Re-layer","Corax White","Citadel","","Restore raised folds.","","",""
"SM_WS_CLOTHROBES_MIX_01","4","","Edge pop","Bold Titanium White","Pro Acryl","","Tiny extreme points on creases.","","",""
"SM_WS_DETAILS_MIX_01","1","","Gold details","Retributor Armour","Citadel","","Icons, trims, small details.","","",""
"SM_WS_DETAILS_MIX_01","2","","Shade","Agrax Earthshade","Citadel","","Controlled shade for depth.","","",""
"SM_WS_DETAILS_MIX_01","3","","Re-highlight","Retributor Armour","Citadel","","Restore bright gold on raised areas.","","",""
"SM_WS_DETAILS_MIX_01","4","","Red markings","Mephiston Red","Citadel","","Chapter markings / accents (tidy edges).","","",""
"SM_WS_LEATHER_MIX_01","1","","Basecoat leather","Rhinox Hide","Citadel","","Holsters, straps, pouches.","","",""
"SM_WS_LEATHER_MIX_01","2","","Shade leather","Agrax Earthshade","Citadel","","Deepen seams and creases.","","",""
"SM_WS_LEATHER_MIX_01","3","","Re-layer","Rhinox Hide","Citadel","","Restore midtone.","","",""
"SM_WS_LEATHER_MIX_01","4","","Edge highlight","Corax White","Citadel","","Fine edges; sparingly.","","",""
"SM_WS_LENSESGEMS_MIX_01","1","","Basecoat lenses","Mephiston Red","Citadel","","Neat coverage.","","",""
"SM_WS_LENSESGEMS_MIX_01","2","","Highlight","Evil Sunz Scarlet","Citadel","","Crescent highlight; keep it glossy-looking.","","",""
"SM_WS_LENSESGEMS_MIX_01","3","","Dot highlight","Bold Titanium White","Pro Acryl","","Single tiny reflection dot.","","",""
"SM_WS_LENSESGEMS_MIX_01","4","","Glaze unify","Evil Sunz Scarlet","Citadel","","Optional thin glaze to blend.","","",""
"SM_WS_METALS_MIX_01","1","","Basecoat metals","Iron Hands Steel","Citadel","","All steel metals.","","",""
"SM_WS_METALS_MIX_01","2","","Shade metals","Nuln Oil","Citadel","","Controlled wash; keep white armour clean.","","",""
"SM_WS_METALS_MIX_01","3","","Re-highlight","Iron Hands Steel","Citadel","","Bring back shine on raised edges.","","",""
"SM_WS_METALS_MIX_01","4","","Specular points","Bold Titanium White","Pro Acryl","","Tiny dots on sharpest corners.","","",""
"SM_WS_WEAPONS_MIX_01","1","","Weapon casings","Abaddon Black","Citadel","","Basecoat casings/grips.","","",""
"SM_WS_WEAPONS_MIX_01","2","","Casing highlights","Eshin Grey","Citadel","","Edge highlight top edges.","","",""
"SM_WS_WEAPONS_MIX_01","3","","Metal parts","Iron Hands Steel","Citadel","","Barrels/vents/metal bits.","","",""
"SM_WS_WEAPONS_MIX_01","4","","Metal wash","Nuln Oil","Citadel","","Wash metals; re-touch shine if needed.","","",""
"SM_LENSESGLOW_MIX_08","1","","Lens base","Mephiston Red","Citadel","","Red lenses basecoat.","","",""
"SM_LENSESGLOW_MIX_08","2","","Lens highlight","Evil Sunz Scarlet","Citadel","","Highlight + tiny white dot.","","",""
"SM_LENSESGLOW_MIX_08","3","","Glow tint","Apothecary White","Citadel","","Soft glow tint (use very thin, controlled).","","",""
"SM_LENSESGLOW_MIX_08","4","","Hotspots","Bold Titanium White","Pro Acryl","","Tiny white peak points.","","",""
"AEL_YNN_ARMOUR_MIX_01","1","","Basecoat armour","Wraithbone","Citadel","","Thin coats; smooth, opaque.","","",""
"AEL_YNN_ARMOUR_MIX_01","2","","Recess shade","Seraphim Sepia","Citadel","","Pin-wash recesses; keep flats clean.","","",""
"AEL_YNN_ARMOUR_MIX_01","3","","Layer & restore","Ushabti Bone","Citadel","","Rebuild clean ivory on panels.","","",""
"AEL_YNN_ARMOUR_MIX_01","4","","Edge highlight","Bold Titanium White","Pro Acryl","","Fine edge highlight + tiny corner dots.","","",""
"AEL_YNN_BASES_MIX_01","1","","Texture base","Texture Paste (any)","Generic","","Material step (Generic allowed).","","",""
"AEL_YNN_BASES_MIX_01","2","","Basecoat ground","Abaddon Black","Citadel","","Dark ground; works with bone/red model.","","",""
"AEL_YNN_BASES_MIX_01","3","","Shade","Nuln Oil","Citadel","","Add depth in texture.","","",""
"AEL_YNN_BASES_MIX_01","4","","Drybrush","Ushabti Bone","Citadel","","Drybrush texture for contrast.","","",""
"AEL_YNN_CLOTH_MIX_01","1","","Basecoat cloth","Khorne Red","Citadel","","Deep red cloth/robes; keep coverage neat.","","",""
"AEL_YNN_CLOTH_MIX_01","2","","Shade folds","Carroburg Crimson","Citadel","","Controlled shade in folds; avoid staining armour.","","",""
"AEL_YNN_CLOTH_MIX_01","3","","Re-layer","Khorne Red","Citadel","","Restore midtone on raised folds.","","",""
"AEL_YNN_CLOTH_MIX_01","4","","Highlight","Evil Sunz Scarlet","Citadel","","Edge/crease highlights; smallest points only.","","",""
"AEL_YNN_DETAILS_MIX_01","1","","Dark details","Abaddon Black","Citadel","","Straps, tech panels, weapon housings.","","",""
"AEL_YNN_DETAILS_MIX_01","2","","Edge highlights","Eshin Grey","Citadel","","Pick out edges/raised detail.","","",""
"AEL_YNN_DETAILS_MIX_01","3","","Bone accents","Ushabti Bone","Citadel","","Icons/scrolls/bone bits to match armour.","","",""
"AEL_YNN_DETAILS_MIX_01","4","","Red accents","Khorne Red","Citadel","","Small markings/wax/spot accents.","","",""
"AEL_YNN_GEMS_MIX_01","1","","Gem base","Sotek Green","Citadel","","Spiritstones/gems basecoat.","","",""
"AEL_YNN_GEMS_MIX_01","2","","Gem highlight","Temple Guard Blue","Citadel","","Crescent highlight toward the bright edge.","","",""
"AEL_YNN_GEMS_MIX_01","3","","Dot highlight","Bold Titanium White","Pro Acryl","","Tiny white reflection dot.","","",""
"AEL_YNN_GEMS_MIX_01","4","","Glaze unify","Temple Guard Blue","Citadel","","Very thin glaze to smooth transitions.","","",""
"AEL_YNN_METALS_MIX_01","1","","Gold trim/details","Retributor Armour","Citadel","","Ynnari reads elegant—use gold on key trims.","","",""
"AEL_YNN_METALS_MIX_01","2","","Shade gold","Reikland Fleshshade","Citadel","","Warm shade to add depth; keep controlled.","","",""
"AEL_YNN_METALS_MIX_01","3","","Re-highlight","Retributor Armour","Citadel","","Bring back gold on raised edges.","","",""
"AEL_YNN_METALS_MIX_01","4","","Specular points","Bold Titanium White","Pro Acryl","","Tiny bright dots on sharp corners.","","",""
"AEL_YNN_WEAPONS_MIX_01","1","","Weapon casings","Abaddon Black","Citadel","","Basecoat casings & grips.","","",""
